Pickup Location,Hour,Date,ride_count,DayOfWeek,IsWeekend,Pickup_loc_code
Area-49,20,02/01/2024,2,1,0,43
Area-49,20,10/01/2024,1,2,0,43
Area-49,20,15/01/2024,1,0,0,43
Area-49,20,20/01/2024,2,5,1,43
Area-49,20,25/01/2024,2,3,0,43
Area-49,20,26/01/2024,1,4,0,43
Area-49,20,30/01/2024,1,1,0,43
Area-49,21,05/01/2024,1,4,0,43
Area-49,21,11/01/2024,1,3,0,43
Area-49,21,13/01/2024,1,5,1,43
Area-49,21,18/01/2024,1,3,0,43
Area-49,21,20/01/2024,1,5,1,43
Area-49,21,22/01/2024,1,0,0,43
Area-49,21,25/01/2024,1,3,0,43
Area-49,21,26/01/2024,2,4,0,43
Area-49,21,27/01/2024,1,5,1,43
Area-49,21,29/01/2024,1,0,0,43
Area-49,22,04/01/2024,3,3,0,43
Area-49,22,15/01/2024,1,0,0,43
Area-49,22,17/01/2024,1,2,0,43
Area-49,22,18/01/2024,1,3,0,43
Area-49,22,22/01/2024,1,0,0,43
Area-49,22,23/01/2024,1,1,0,43
Area-49,22,26/01/2024,2,4,0,43
Area-49,23,01/01/2024,1,0,0,43
Area-49,23,03/01/2024,1,2,0,43
Area-49,23,10/01/2024,1,2,0,43
Area-49,23,11/01/2024,1,3,0,43
Area-49,23,12/01/2024,1,4,0,43
Area-49,23,14/01/2024,1,6,1,43
Area-49,23,15/01/2024,2,0,0,43
Area-49,23,26/01/2024,1,4,0,43
Area-49,23,27/01/2024,1,5,1,43
Area-49,23,28/01/2024,1,6,1,43
Area-49,23,30/01/2024,1,1,0,43
Area-5,0,01/01/2024,1,0,0,44
Area-5,0,02/01/2024,1,1,0,44
Area-5,0,05/01/2024,1,4,0,44
Area-5,0,06/01/2024,1,5,1,44
Area-5,0,07/01/2024,1,6,1,44
Area-5,0,13/01/2024,1,5,1,44
Area-5,0,16/01/2024,1,1,0,44
Area-5,0,17/01/2024,1,2,0,44
Area-5,0,18/01/2024,1,3,0,44
Area-5,0,21/01/2024,2,6,1,44
Area-5,0,23/01/2024,2,1,0,44
Area-5,0,27/01/2024,1,5,1,44
Area-5,0,29/01/2024,1,0,0,44
Area-5,0,30/01/2024,2,1,0,44
Area-5,1,01/01/2024,1,0,0,44
Area-5,1,03/01/2024,1,2,0,44
Area-5,1,08/01/2024,1,0,0,44
Area-5,1,15/01/2024,2,0,0,44
Area-5,1,17/01/2024,1,2,0,44
Area-5,1,19/01/2024,3,4,0,44
Area-5,1,21/01/2024,1,6,1,44
Area-5,1,27/01/2024,1,5,1,44
Area-5,2,08/01/2024,1,0,0,44
Area-5,2,11/01/2024,1,3,0,44
Area-5,2,13/01/2024,1,5,1,44
Area-5,2,16/01/2024,1,1,0,44
Area-5,2,17/01/2024,1,2,0,44
Area-5,2,19/01/2024,1,4,0,44
Area-5,2,20/01/2024,2,5,1,44
Area-5,2,26/01/2024,2,4,0,44
Area-5,2,27/01/2024,1,5,1,44
Area-5,3,02/01/2024,1,1,0,44
Area-5,3,06/01/2024,1,5,1,44
Area-5,3,07/01/2024,1,6,1,44
Area-5,3,08/01/2024,1,0,0,44
Area-5,3,09/01/2024,1,1,0,44
Area-5,3,13/01/2024,1,5,1,44
Area-5,3,19/01/2024,1,4,0,44
Area-5,3,21/01/2024,2,6,1,44
Area-5,4,05/01/2024,1,4,0,44
Area-5,4,09/01/2024,1,1,0,44
Area-5,4,12/01/2024,1,4,0,44
Area-5,4,15/01/2024,1,0,0,44
Area-5,4,20/01/2024,2,5,1,44
Area-5,4,23/01/2024,1,1,0,44
Area-5,4,24/01/2024,1,2,0,44
Area-5,4,25/01/2024,2,3,0,44
Area-5,5,06/01/2024,1,5,1,44
Area-5,5,07/01/2024,1,6,1,44
Area-5,5,10/01/2024,1,2,0,44
Area-5,5,15/01/2024,1,0,0,44
Area-5,5,20/01/2024,1,5,1,44
Area-5,5,21/01/2024,1,6,1,44
Area-5,5,29/01/2024,1,0,0,44
Area-5,5,30/01/2024,1,1,0,44
Area-5,6,02/01/2024,2,1,0,44
Area-5,6,05/01/2024,2,4,0,44
Area-5,6,14/01/2024,1,6,1,44
Area-5,6,15/01/2024,1,0,0,44
Area-5,6,21/01/2024,1,6,1,44
Area-5,6,25/01/2024,1,3,0,44
Area-5,6,27/01/2024,1,5,1,44
Area-5,6,29/01/2024,1,0,0,44
Area-5,7,04/01/2024,2,3,0,44
Area-5,7,10/01/2024,2,2,0,44
Area-5,7,15/01/2024,2,0,0,44
Area-5,7,17/01/2024,1,2,0,44
Area-5,7,20/01/2024,2,5,1,44
Area-5,7,22/01/2024,1,0,0,44
Area-5,7,26/01/2024,1,4,0,44
Area-5,7,28/01/2024,1,6,1,44
Area-5,7,30/01/2024,1,1,0,44
Area-5,8,03/01/2024,1,2,0,44
Area-5,8,05/01/2024,1,4,0,44
Area-5,8,08/01/2024,1,0,0,44
Area-5,8,11/01/2024,1,3,0,44
Area-5,8,13/01/2024,1,5,1,44
Area-5,8,14/01/2024,1,6,1,44
Area-5,8,15/01/2024,1,0,0,44
Area-5,8,16/01/2024,1,1,0,44
Area-5,8,18/01/2024,1,3,0,44
Area-5,8,21/01/2024,2,6,1,44
Area-5,8,30/01/2024,2,1,0,44
Area-5,9,01/01/2024,1,0,0,44
Area-5,9,06/01/2024,1,5,1,44
Area-5,9,08/01/2024,1,0,0,44
Area-5,9,10/01/2024,1,2,0,44
Area-5,9,11/01/2024,1,3,0,44
Area-5,9,12/01/2024,1,4,0,44
Area-5,9,13/01/2024,1,5,1,44
Area-5,9,14/01/2024,1,6,1,44
Area-5,9,16/01/2024,3,1,0,44
Area-5,9,20/01/2024,2,5,1,44
Area-5,9,22/01/2024,1,0,0,44
Area-5,9,24/01/2024,1,2,0,44
Area-5,10,01/01/2024,1,0,0,44
Area-5,10,03/01/2024,2,2,0,44
Area-5,10,04/01/2024,2,3,0,44
Area-5,10,06/01/2024,1,5,1,44
Area-5,10,08/01/2024,2,0,0,44
Area-5,10,10/01/2024,1,2,0,44
Area-5,10,11/01/2024,1,3,0,44
Area-5,10,12/01/2024,3,4,0,44
Area-5,10,17/01/2024,1,2,0,44
Area-5,10,18/01/2024,1,3,0,44
Area-5,10,19/01/2024,1,4,0,44
Area-5,10,23/01/2024,1,1,0,44
Area-5,10,26/01/2024,2,4,0,44
Area-5,10,28/01/2024,2,6,1,44
Area-5,10,29/01/2024,1,0,0,44
Area-5,11,01/01/2024,1,0,0,44
Area-5,11,03/01/2024,1,2,0,44
Area-5,11,07/01/2024,1,6,1,44
Area-5,11,09/01/2024,1,1,0,44
Area-5,11,10/01/2024,1,2,0,44
Area-5,11,11/01/2024,1,3,0,44
Area-5,11,12/01/2024,1,4,0,44
Area-5,11,13/01/2024,1,5,1,44
Area-5,11,14/01/2024,1,6,1,44
Area-5,11,16/01/2024,1,1,0,44
Area-5,11,22/01/2024,1,0,0,44
Area-5,11,29/01/2024,1,0,0,44
Area-5,12,03/01/2024,1,2,0,44
Area-5,12,04/01/2024,3,3,0,44
Area-5,12,07/01/2024,1,6,1,44
Area-5,12,08/01/2024,1,0,0,44
Area-5,12,09/01/2024,1,1,0,44
Area-5,12,10/01/2024,1,2,0,44
Area-5,12,13/01/2024,1,5,1,44
Area-5,12,14/01/2024,1,6,1,44
Area-5,12,20/01/2024,2,5,1,44
Area-5,12,22/01/2024,1,0,0,44
Area-5,12,28/01/2024,1,6,1,44
Area-5,12,30/01/2024,1,1,0,44
Area-5,13,09/01/2024,1,1,0,44
Area-5,13,10/01/2024,2,2,0,44
Area-5,13,11/01/2024,1,3,0,44
Area-5,13,17/01/2024,1,2,0,44
Area-5,13,22/01/2024,1,0,0,44
Area-5,13,24/01/2024,1,2,0,44
Area-5,13,26/01/2024,1,4,0,44
Area-5,14,03/01/2024,2,2,0,44
Area-5,14,08/01/2024,1,0,0,44
Area-5,14,09/01/2024,1,1,0,44
Area-5,14,10/01/2024,1,2,0,44
Area-5,14,13/01/2024,1,5,1,44
Area-5,14,15/01/2024,1,0,0,44
Area-5,14,16/01/2024,1,1,0,44
Area-5,14,17/01/2024,1,2,0,44
Area-5,14,18/01/2024,1,3,0,44
Area-5,14,19/01/2024,2,4,0,44
Area-5,14,20/01/2024,1,5,1,44
Area-5,14,22/01/2024,1,0,0,44
Area-5,14,24/01/2024,2,2,0,44
Area-5,14,27/01/2024,1,5,1,44
Area-5,15,01/01/2024,1,0,0,44
Area-5,15,09/01/2024,1,1,0,44
Area-5,15,13/01/2024,1,5,1,44
Area-5,15,15/01/2024,1,0,0,44
Area-5,15,22/01/2024,1,0,0,44
Area-5,15,23/01/2024,1,1,0,44
Area-5,15,26/01/2024,1,4,0,44
Area-5,15,27/01/2024,1,5,1,44
Area-5,16,06/01/2024,1,5,1,44
Area-5,16,08/01/2024,1,0,0,44
Area-5,16,13/01/2024,1,5,1,44
Area-5,16,16/01/2024,2,1,0,44
Area-5,16,17/01/2024,1,2,0,44
Area-5,16,19/01/2024,1,4,0,44
Area-5,16,21/01/2024,1,6,1,44
Area-5,16,22/01/2024,2,0,0,44
Area-5,16,24/01/2024,1,2,0,44
Area-5,16,25/01/2024,2,3,0,44
Area-5,16,26/01/2024,2,4,0,44
Area-5,16,30/01/2024,1,1,0,44
Area-5,17,06/01/2024,1,5,1,44
Area-5,17,07/01/2024,2,6,1,44
Area-5,17,09/01/2024,2,1,0,44
Area-5,17,12/01/2024,2,4,0,44
Area-5,17,13/01/2024,1,5,1,44
Area-5,17,15/01/2024,1,0,0,44
Area-5,17,16/01/2024,1,1,0,44
Area-5,17,17/01/2024,1,2,0,44
Area-5,17,24/01/2024,1,2,0,44
Area-5,17,27/01/2024,1,5,1,44
Area-5,17,28/01/2024,1,6,1,44
Area-5,17,29/01/2024,3,0,0,44
Area-5,17,30/01/2024,1,1,0,44
Area-5,18,02/01/2024,1,1,0,44
Area-5,18,03/01/2024,4,2,0,44
Area-5,18,07/01/2024,1,6,1,44
Area-5,18,11/01/2024,1,3,0,44
Area-5,18,14/01/2024,1,6,1,44
Area-5,18,22/01/2024,1,0,0,44
Area-5,18,25/01/2024,1,3,0,44
Area-5,19,03/01/2024,1,2,0,44
Area-5,19,08/01/2024,1,0,0,44
Area-5,19,10/01/2024,1,2,0,44
Area-5,19,11/01/2024,2,3,0,44
Area-5,19,14/01/2024,1,6,1,44
Area-5,19,16/01/2024,1,1,0,44
Area-5,19,17/01/2024,1,2,0,44
Area-5,19,19/01/2024,2,4,0,44
Area-5,19,20/01/2024,1,5,1,44
Area-5,19,22/01/2024,1,0,0,44
Area-5,19,27/01/2024,2,5,1,44
Area-5,19,28/01/2024,1,6,1,44
Area-5,20,06/01/2024,1,5,1,44
Area-5,20,14/01/2024,1,6,1,44
Area-5,20,20/01/2024,1,5,1,44
Area-5,20,21/01/2024,2,6,1,44
Area-5,20,22/01/2024,1,0,0,44
Area-5,21,05/01/2024,1,4,0,44
Area-5,21,06/01/2024,1,5,1,44
Area-5,21,07/01/2024,1,6,1,44
Area-5,21,08/01/2024,1,0,0,44
Area-5,21,09/01/2024,1,1,0,44
Area-5,21,11/01/2024,1,3,0,44
Area-5,21,16/01/2024,1,1,0,44
Area-5,21,18/01/2024,1,3,0,44
Area-5,21,19/01/2024,2,4,0,44
Area-5,21,20/01/2024,1,5,1,44
Area-5,21,21/01/2024,1,6,1,44
Area-5,21,22/01/2024,1,0,0,44
Area-5,21,23/01/2024,2,1,0,44
Area-5,21,24/01/2024,1,2,0,44
Area-5,21,27/01/2024,1,5,1,44
Area-5,21,29/01/2024,1,0,0,44
Area-5,21,30/01/2024,1,1,0,44
Area-5,22,01/01/2024,1,0,0,44
Area-5,22,03/01/2024,1,2,0,44
Area-5,22,06/01/2024,1,5,1,44
Area-5,22,08/01/2024,1,0,0,44
Area-5,22,12/01/2024,1,4,0,44
Area-5,22,17/01/2024,1,2,0,44
Area-5,22,19/01/2024,1,4,0,44
Area-5,22,20/01/2024,1,5,1,44
Area-5,22,21/01/2024,1,6,1,44
Area-5,22,25/01/2024,1,3,0,44
Area-5,22,27/01/2024,1,5,1,44
Area-5,23,01/01/2024,1,0,0,44
Area-5,23,04/01/2024,2,3,0,44
Area-5,23,06/01/2024,1,5,1,44
Area-5,23,11/01/2024,1,3,0,44
Area-5,23,17/01/2024,1,2,0,44
Area-5,23,22/01/2024,1,0,0,44
Area-5,23,24/01/2024,1,2,0,44
Area-5,23,25/01/2024,1,3,0,44
Area-5,23,29/01/2024,1,0,0,44
Area-50,0,01/01/2024,3,0,0,45
Area-50,0,04/01/2024,1,3,0,45
Area-50,0,12/01/2024,1,4,0,45
Area-50,0,14/01/2024,1,6,1,45
Area-50,0,15/01/2024,1,0,0,45
Area-50,0,21/01/2024,2,6,1,45
Area-50,0,23/01/2024,1,1,0,45
Area-50,0,25/01/2024,1,3,0,45
Area-50,0,27/01/2024,1,5,1,45
Area-50,0,29/01/2024,1,0,0,45
Area-50,0,30/01/2024,1,1,0,45
Area-50,1,01/01/2024,1,0,0,45
Area-50,1,04/01/2024,1,3,0,45
Area-50,1,06/01/2024,2,5,1,45
Area-50,1,08/01/2024,1,0,0,45
Area-50,1,14/01/2024,1,6,1,45
Area-50,1,20/01/2024,1,5,1,45
Area-50,1,21/01/2024,2,6,1,45
Area-50,1,26/01/2024,1,4,0,45
Area-50,1,30/01/2024,1,1,0,45
Area-50,2,01/01/2024,2,0,0,45
Area-50,2,03/01/2024,1,2,0,45
Area-50,2,05/01/2024,2,4,0,45
Area-50,2,06/01/2024,2,5,1,45
Area-50,2,11/01/2024,1,3,0,45
Area-50,2,12/01/2024,1,4,0,45
Area-50,2,15/01/2024,1,0,0,45
Area-50,2,20/01/2024,1,5,1,45
Area-50,2,26/01/2024,1,4,0,45
Area-50,3,06/01/2024,1,5,1,45
Area-50,3,07/01/2024,1,6,1,45
Area-50,3,15/01/2024,1,0,0,45
Area-50,3,19/01/2024,1,4,0,45
Area-50,3,20/01/2024,1,5,1,45
Area-50,3,21/01/2024,1,6,1,45
Area-50,3,26/01/2024,1,4,0,45
Area-50,3,27/01/2024,1,5,1,45
Area-50,3,29/01/2024,1,0,0,45
Area-50,3,30/01/2024,1,1,0,45
Area-50,4,04/01/2024,2,3,0,45
Area-50,4,06/01/2024,1,5,1,45
Area-50,4,09/01/2024,1,1,0,45
Area-50,4,11/01/2024,1,3,0,45
Area-50,4,13/01/2024,2,5,1,45
Area-50,4,17/01/2024,1,2,0,45
Area-50,4,20/01/2024,1,5,1,45
Area-50,4,22/01/2024,1,0,0,45
Area-50,4,24/01/2024,1,2,0,45
Area-50,4,26/01/2024,1,4,0,45
Area-50,4,28/01/2024,1,6,1,45
Area-50,5,05/01/2024,1,4,0,45
Area-50,5,14/01/2024,1,6,1,45
Area-50,5,15/01/2024,1,0,0,45
Area-50,5,16/01/2024,1,1,0,45
Area-50,5,21/01/2024,2,6,1,45
Area-50,5,23/01/2024,1,1,0,45
Area-50,5,28/01/2024,2,6,1,45
Area-50,6,02/01/2024,2,1,0,45
Area-50,6,04/01/2024,1,3,0,45
Area-50,6,07/01/2024,1,6,1,45
Area-50,6,08/01/2024,1,0,0,45
Area-50,6,09/01/2024,1,1,0,45
Area-50,6,11/01/2024,1,3,0,45
Area-50,6,15/01/2024,1,0,0,45
Area-50,6,19/01/2024,1,4,0,45
Area-50,6,22/01/2024,1,0,0,45
Area-50,6,23/01/2024,1,1,0,45
Area-50,6,25/01/2024,1,3,0,45
Area-50,6,28/01/2024,1,6,1,45
Area-50,6,29/01/2024,2,0,0,45
Area-50,6,30/01/2024,1,1,0,45
Area-50,7,01/01/2024,1,0,0,45
Area-50,7,06/01/2024,1,5,1,45
Area-50,7,07/01/2024,1,6,1,45
Area-50,7,16/01/2024,1,1,0,45
Area-50,7,17/01/2024,1,2,0,45
Area-50,7,18/01/2024,1,3,0,45
Area-50,7,19/01/2024,1,4,0,45
Area-50,7,24/01/2024,1,2,0,45
Area-50,7,25/01/2024,1,3,0,45
Area-50,7,26/01/2024,3,4,0,45
Area-50,7,28/01/2024,1,6,1,45
Area-50,8,03/01/2024,1,2,0,45
Area-50,8,10/01/2024,1,2,0,45
Area-50,8,11/01/2024,1,3,0,45
Area-50,8,12/01/2024,1,4,0,45
Area-50,8,14/01/2024,1,6,1,45
Area-50,8,27/01/2024,1,5,1,45
Area-50,8,28/01/2024,1,6,1,45
Area-50,9,02/01/2024,1,1,0,45
Area-50,9,03/01/2024,1,2,0,45
Area-50,9,05/01/2024,1,4,0,45
Area-50,9,06/01/2024,2,5,1,45
Area-50,9,08/01/2024,2,0,0,45
Area-50,9,12/01/2024,1,4,0,45
Area-50,9,13/01/2024,1,5,1,45
Area-50,9,17/01/2024,1,2,0,45
Area-50,9,21/01/2024,1,6,1,45
Area-50,9,23/01/2024,1,1,0,45
Area-50,9,26/01/2024,2,4,0,45
Area-50,9,28/01/2024,1,6,1,45
Area-50,9,30/01/2024,1,1,0,45
Area-50,10,01/01/2024,1,0,0,45
Area-50,10,02/01/2024,1,1,0,45
Area-50,10,05/01/2024,1,4,0,45
Area-50,10,06/01/2024,1,5,1,45
Area-50,10,11/01/2024,1,3,0,45
Area-50,10,26/01/2024,1,4,0,45
Area-50,10,27/01/2024,1,5,1,45
Area-50,10,28/01/2024,1,6,1,45
Area-50,11,01/01/2024,1,0,0,45
Area-50,11,04/01/2024,1,3,0,45
Area-50,11,05/01/2024,1,4,0,45
Area-50,11,06/01/2024,1,5,1,45
Area-50,11,07/01/2024,2,6,1,45
Area-50,11,10/01/2024,1,2,0,45
Area-50,11,14/01/2024,1,6,1,45
Area-50,11,15/01/2024,1,0,0,45
Area-50,11,16/01/2024,2,1,0,45
Area-50,11,19/01/2024,3,4,0,45
Area-50,11,20/01/2024,1,5,1,45
Area-50,11,24/01/2024,1,2,0,45
Area-50,11,25/01/2024,1,3,0,45
Area-50,11,27/01/2024,1,5,1,45
Area-50,11,30/01/2024,1,1,0,45
Area-50,12,02/01/2024,1,1,0,45
Area-50,12,06/01/2024,2,5,1,45
Area-50,12,08/01/2024,1,0,0,45
Area-50,12,12/01/2024,1,4,0,45
Area-50,12,13/01/2024,2,5,1,45
Area-50,12,18/01/2024,1,3,0,45
Area-50,12,21/01/2024,1,6,1,45
Area-50,12,23/01/2024,1,1,0,45
Area-50,12,28/01/2024,1,6,1,45
Area-50,13,03/01/2024,1,2,0,45
Area-50,13,05/01/2024,1,4,0,45
Area-50,13,06/01/2024,1,5,1,45
Area-50,13,07/01/2024,3,6,1,45
Area-50,13,14/01/2024,1,6,1,45
Area-50,13,20/01/2024,2,5,1,45
Area-50,13,21/01/2024,2,6,1,45
Area-50,13,22/01/2024,1,0,0,45
Area-50,13,23/01/2024,2,1,0,45
Area-50,13,28/01/2024,1,6,1,45
Area-50,13,30/01/2024,1,1,0,45
Area-50,14,02/01/2024,1,1,0,45
Area-50,14,14/01/2024,1,6,1,45
Area-50,14,16/01/2024,1,1,0,45
Area-50,14,21/01/2024,1,6,1,45
Area-50,14,25/01/2024,2,3,0,45
Area-50,14,26/01/2024,1,4,0,45
Area-50,14,29/01/2024,1,0,0,45
Area-50,14,30/01/2024,1,1,0,45
Area-50,15,02/01/2024,1,1,0,45
Area-50,15,03/01/2024,1,2,0,45
Area-50,15,10/01/2024,1,2,0,45
Area-50,15,12/01/2024,1,4,0,45
Area-50,15,13/01/2024,1,5,1,45
Area-50,15,14/01/2024,1,6,1,45
Area-50,15,15/01/2024,1,0,0,45
Area-50,15,16/01/2024,1,1,0,45
Area-50,15,17/01/2024,2,2,0,45
Area-50,15,19/01/2024,1,4,0,45
Area-50,15,20/01/2024,1,5,1,45
Area-50,15,22/01/2024,2,0,0,45
Area-50,15,23/01/2024,1,1,0,45
Area-50,15,24/01/2024,2,2,0,45
Area-50,15,25/01/2024,1,3,0,45
Area-50,15,28/01/2024,2,6,1,45
Area-50,15,29/01/2024,1,0,0,45
Area-50,15,30/01/2024,1,1,0,45
Area-50,16,03/01/2024,1,2,0,45
Area-50,16,06/01/2024,1,5,1,45
Area-50,16,09/01/2024,1,1,0,45
Area-50,16,20/01/2024,1,5,1,45
Area-50,16,22/01/2024,1,0,0,45
Area-50,16,25/01/2024,1,3,0,45
Area-50,16,26/01/2024,3,4,0,45
Area-50,16,29/01/2024,2,0,0,45
Area-50,17,04/01/2024,1,3,0,45
Area-50,17,09/01/2024,1,1,0,45
Area-50,17,11/01/2024,1,3,0,45
Area-50,17,12/01/2024,1,4,0,45
Area-50,17,13/01/2024,1,5,1,45
Area-50,17,16/01/2024,1,1,0,45
Area-50,17,18/01/2024,1,3,0,45
Area-50,17,20/01/2024,1,5,1,45
Area-50,17,22/01/2024,2,0,0,45
Area-50,17,27/01/2024,1,5,1,45
Area-50,18,05/01/2024,1,4,0,45
Area-50,18,08/01/2024,1,0,0,45
Area-50,18,09/01/2024,2,1,0,45
Area-50,18,11/01/2024,1,3,0,45
Area-50,18,12/01/2024,2,4,0,45
Area-50,18,14/01/2024,1,6,1,45
Area-50,18,20/01/2024,2,5,1,45
Area-50,18,22/01/2024,1,0,0,45
Area-50,18,24/01/2024,1,2,0,45
Area-50,18,26/01/2024,1,4,0,45
Area-50,18,28/01/2024,1,6,1,45
Area-50,18,29/01/2024,1,0,0,45
Area-50,18,30/01/2024,1,1,0,45
Area-50,19,01/01/2024,1,0,0,45
Area-50,19,06/01/2024,1,5,1,45
Area-50,19,11/01/2024,2,3,0,45
Area-50,19,15/01/2024,2,0,0,45
Area-50,19,17/01/2024,1,2,0,45
Area-50,19,19/01/2024,2,4,0,45
Area-50,19,21/01/2024,1,6,1,45
Area-50,19,23/01/2024,2,1,0,45
Area-50,19,24/01/2024,1,2,0,45
Area-50,19,28/01/2024,1,6,1,45
Area-50,20,02/01/2024,2,1,0,45
Area-50,20,06/01/2024,1,5,1,45
Area-50,20,07/01/2024,1,6,1,45
Area-50,20,08/01/2024,1,0,0,45
Area-50,20,09/01/2024,1,1,0,45
Area-50,20,11/01/2024,3,3,0,45
Area-50,20,13/01/2024,1,5,1,45
Area-50,20,20/01/2024,1,5,1,45
Area-50,20,25/01/2024,1,3,0,45
Area-50,20,27/01/2024,1,5,1,45
Area-50,21,01/01/2024,1,0,0,45
Area-50,21,02/01/2024,1,1,0,45
Area-50,21,08/01/2024,1,0,0,45
Area-50,21,16/01/2024,1,1,0,45
Area-50,21,18/01/2024,1,3,0,45
Area-50,21,19/01/2024,1,4,0,45
Area-50,21,26/01/2024,1,4,0,45
Area-50,21,29/01/2024,1,0,0,45
Area-50,22,07/01/2024,1,6,1,45
Area-50,22,08/01/2024,1,0,0,45
Area-50,22,10/01/2024,1,2,0,45
Area-50,22,13/01/2024,1,5,1,45
Area-50,22,14/01/2024,1,6,1,45
Area-50,22,15/01/2024,1,0,0,45
Area-50,22,16/01/2024,1,1,0,45
Area-50,22,18/01/2024,2,3,0,45
Area-50,22,20/01/2024,1,5,1,45
Area-50,22,21/01/2024,3,6,1,45
Area-50,22,22/01/2024,1,0,0,45
Area-50,22,23/01/2024,1,1,0,45
Area-50,22,24/01/2024,2,2,0,45
Area-50,22,26/01/2024,3,4,0,45
Area-50,22,29/01/2024,1,0,0,45
Area-50,23,03/01/2024,1,2,0,45
Area-50,23,06/01/2024,1,5,1,45
Area-50,23,07/01/2024,1,6,1,45
Area-50,23,08/01/2024,1,0,0,45
Area-50,23,15/01/2024,1,0,0,45
Area-50,23,19/01/2024,1,4,0,45
Area-50,23,21/01/2024,2,6,1,45
Area-50,23,22/01/2024,1,0,0,45
Area-50,23,26/01/2024,1,4,0,45
Area-50,23,28/01/2024,1,6,1,45
Area-50,23,29/01/2024,1,0,0,45
Area-6,0,04/01/2024,1,3,0,46
Area-6,0,05/01/2024,1,4,0,46
Area-6,0,06/01/2024,1,5,1,46
Area-6,0,09/01/2024,1,1,0,46
Area-6,0,11/01/2024,2,3,0,46
Area-6,0,12/01/2024,1,4,0,46
Area-6,0,16/01/2024,1,1,0,46
Area-6,0,22/01/2024,3,0,0,46
Area-6,0,31/01/2024,1,2,0,46
Area-6,1,04/01/2024,2,3,0,46
Area-6,1,05/01/2024,1,4,0,46
Area-6,1,08/01/2024,1,0,0,46
Area-6,1,11/01/2024,1,3,0,46
Area-6,1,12/01/2024,1,4,0,46
Area-6,1,15/01/2024,1,0,0,46
Area-6,1,16/01/2024,1,1,0,46
Area-6,1,17/01/2024,1,2,0,46
Area-6,1,18/01/2024,1,3,0,46
Area-6,1,19/01/2024,1,4,0,46
Area-6,1,20/01/2024,2,5,1,46
Area-6,1,24/01/2024,1,2,0,46
Area-6,1,28/01/2024,1,6,1,46
Area-6,1,29/01/2024,2,0,0,46
Area-6,2,01/01/2024,2,0,0,46
Area-6,2,05/01/2024,2,4,0,46
Area-6,2,08/01/2024,1,0,0,46
Area-6,2,11/01/2024,2,3,0,46
Area-6,2,12/01/2024,1,4,0,46
Area-6,2,18/01/2024,1,3,0,46
Area-6,2,26/01/2024,2,4,0,46
Area-6,2,29/01/2024,2,0,0,46
Area-6,3,05/01/2024,1,4,0,46
Area-6,3,06/01/2024,2,5,1,46
Area-6,3,07/01/2024,2,6,1,46
Area-6,3,08/01/2024,1,0,0,46
Area-6,3,14/01/2024,1,6,1,46
Area-6,3,16/01/2024,1,1,0,46
Area-6,3,19/01/2024,1,4,0,46
Area-6,3,22/01/2024,1,0,0,46
Area-6,3,24/01/2024,1,2,0,46
Area-6,3,28/01/2024,1,6,1,46
Area-6,4,03/01/2024,1,2,0,46
Area-6,4,05/01/2024,1,4,0,46
Area-6,4,07/01/2024,1,6,1,46
Area-6,4,09/01/2024,1,1,0,46
Area-6,4,11/01/2024,1,3,0,46
Area-6,4,12/01/2024,1,4,0,46
Area-6,4,13/01/2024,1,5,1,46
Area-6,4,14/01/2024,1,6,1,46
Area-6,4,16/01/2024,1,1,0,46
Area-6,4,20/01/2024,1,5,1,46
Area-6,4,21/01/2024,1,6,1,46
Area-6,4,23/01/2024,1,1,0,46
Area-6,4,26/01/2024,1,4,0,46
Area-6,4,27/01/2024,2,5,1,46
Area-6,5,03/01/2024,3,2,0,46
Area-6,5,08/01/2024,1,0,0,46
Area-6,5,10/01/2024,1,2,0,46
Area-6,5,13/01/2024,1,5,1,46
Area-6,5,15/01/2024,1,0,0,46
Area-6,5,17/01/2024,1,2,0,46
Area-6,5,19/01/2024,3,4,0,46
Area-6,5,20/01/2024,1,5,1,46
Area-6,5,21/01/2024,1,6,1,46
Area-6,6,14/01/2024,1,6,1,46
Area-6,6,25/01/2024,2,3,0,46
Area-6,6,29/01/2024,2,0,0,46
Area-6,6,30/01/2024,1,1,0,46
Area-6,7,07/01/2024,1,6,1,46
Area-6,7,08/01/2024,2,0,0,46
Area-6,7,14/01/2024,2,6,1,46
Area-6,7,15/01/2024,1,0,0,46
Area-6,7,16/01/2024,1,1,0,46
Area-6,7,17/01/2024,1,2,0,46
Area-6,7,20/01/2024,1,5,1,46
Area-6,7,24/01/2024,1,2,0,46
Area-6,7,25/01/2024,1,3,0,46
Area-6,7,26/01/2024,1,4,0,46
Area-6,7,30/01/2024,1,1,0,46
Area-6,8,01/01/2024,1,0,0,46
Area-6,8,03/01/2024,1,2,0,46
Area-6,8,04/01/2024,1,3,0,46
Area-6,8,05/01/2024,1,4,0,46
Area-6,8,08/01/2024,1,0,0,46
Area-6,8,13/01/2024,1,5,1,46
Area-6,8,14/01/2024,1,6,1,46
Area-6,8,15/01/2024,1,0,0,46
Area-6,8,20/01/2024,1,5,1,46
Area-6,8,22/01/2024,1,0,0,46
Area-6,8,23/01/2024,1,1,0,46
Area-6,8,25/01/2024,1,3,0,46
Area-6,8,28/01/2024,1,6,1,46
Area-6,9,02/01/2024,1,1,0,46
Area-6,9,03/01/2024,1,2,0,46
